time,q1,u1,q2,u2,total_energy,hip_x,hip_vx,hip_y,hip_vy
10.9453927064,0.1531843287,-0.1513716924,0.3520717377,-0.0378973229,1001.0930556745,0.2012661910,0.1495991610,0.9882902056,0.0230971922
10.9958977569,0.1457197720,-0.1442869797,0.3499129804,-0.0476442465,1001.0930556745,0.2086475218,0.1427577755,0.9894016480,0.0209511348
11.0464028074,0.1386037458,-0.1375670439,0.3472540429,-0.0576967831,1001.0930556745,0.2156917469,0.1362477579,0.9904098686,0.0190063159
11.0969078579,0.1318182506,-0.1311952471,0.3440806492,-0.0680091123,1001.0930556745,0.2224152974,0.1300570689,0.9913245474,0.0172438881
11.1474129084,0.1253461065,-0.1251557708,0.3403808249,-0.0785359337,1001.0930556745,0.2288340008,0.1241738558,0.9921544571,0.0156467407
11.1979179590,0.1191709124,-0.1194335852,0.3361448693,-0.0892324999,1001.0930556745,0.2349630918,0.1185865081,0.9929075465,0.0141993444
11.2484230095,0.1132770070,-0.1140144196,0.3313653272,-0.1000546519,1001.0930556745,0.2408172260,0.1132837032,0.9935910174,0.0128876093
11.2989280600,0.1076494313,-0.1088847330,0.3260369578,-0.1109588564,1001.0930556745,0.2464104951,0.1082544421,0.9942113933,0.0116987540
11.3494331105,0.1022738923,-0.1040316863,0.3201567026,-0.1219022461,1001.0930556745,0.2517564438,0.1034880773,0.9947745827,0.0106211867
11.3999381610,0.0971367281,-0.0994431144,0.3137236501,-0.1328426627,1001.0930556745,0.2568680888,0.0989743332,0.9952859364,0.0096443954
11.4504432115,0.0922248750,-0.0951075004,0.3067389993,-0.1437387028,1001.0930556745,0.2617579374,0.0947033220,0.9957502996,0.0087588487
11.5009482620,0.0875258351,-0.0910139499,0.2992060203,-0.1545497665,1001.0930556745,0.2664380074,0.0906655539,0.9961720588,0.0079559048
11.5514533125,0.0830276453,-0.0871521669,0.2911300120,-0.1652361095,1001.0930556745,0.2709198476,0.0868519438,0.9965551847,0.0072277284
11.6019583630,0.0787188481,-0.0835124300,0.2825182582,-0.1757588978,1001.0930556745,0.2752145584,0.0832538146,0.9969032711,0.0065672149
11.6524634135,0.0745884628,-0.0800855705,0.2733799795,-0.1860802664,1001.0930556745,0.2793328121,0.0798628981,0.9972195700,0.0059679223
11.7029684640,0.0706259584,-0.0768629508,0.2637262833,-0.1961633802,1001.0930556745,0.2832848737,0.0766713332,0.9975070235,0.0054240078
11.7534735145,0.0668212271,-0.0738364444,0.2535701100,-0.2059724976,1001.0930556745,0.2870806215,0.0736716630,0.9977682924,0.0049301710
11.8039785650,0.0631645589,-0.0709984164,0.2429261761,-0.2154730383,1001.0930556745,0.2907295673,0.0708568301,0.9980057824,0.0044816022
11.8544836155,0.0596466177,-0.0683417053,0.2318109137,-0.2246316512,1001.0930556745,0.2942408764,0.0682201711,0.9982216678,0.0040739349
11.9049886660,0.0562584170,-0.0658596059,0.2202424070,-0.2334162860,1001.0930556745,0.2976233874,0.0657554102,0.9984179126,0.0037032030
11.9554937165,0.0529912983,-0.0635458524,0.2082403243,-0.2417962654,1001.0930556745,0.3008856315,0.0634566525,0.9985962897,0.0033658015
12.0059987670,0.0498369085,-0.0613946038,0.1958258471,-0.2497423588,1001.0930556745,0.3040358518,0.0613183762,0.9987583983,0.0030584508
12.0565038175,0.0467871791,-0.0594004288,0.1830215953,-0.2572268553,1001.0930556745,0.3070820216,0.0593354257,0.9989056796,0.0027781647
12.1070088680,0.0438343058,-0.0575582927,0.1698515481,-0.2642236379,1001.0930556745,0.3100318631,0.0575030040,0.9990394306,0.0025222199
12.1575139185,0.0409707291,-0.0558635447,0.1563409622,-0.2707082549,1001.0930556745,0.3128928649,0.0558166649,0.9991608171,0.0022881299
12.2080189691,0.0381891145,-0.0543119058,0.1425162857,-0.2766579911,1001.0930556745,0.3156723001,0.0542723062,0.9992708844,0.0020736195
12.2585240196,0.0354823349,-0.0528994588,0.1284050684,-0.2820519354,1001.0930556745,0.3183772427,0.0528661622,0.9993705680,0.0018766025
12.3090290701,0.0328434518,-0.0516226374,0.1140358696,-0.2868710453,1001.0930556745,0.3210145853,0.0515947974,0.9994607023,0.0016951608
12.3595341206,0.0302656983,-0.0504782176,0.0994381617,-0.2910982076,1001.0930556745,0.3235910549,0.0504551000,0.9995420287,0.0015275253
12.4100391711,0.0277424618,-0.0494633095,0.0846422316,-0.2947182937,1001.0930556745,0.3261132294,0.0494442761,0.9996152026,0.0013720580
12.4605442216,0.0252672674,-0.0485753495,0.0696790789,-0.2977182098,1001.0930556745,0.3285875538,0.0485598442,0.9996807996,0.0012272357
12.5110492721,0.0228337616,-0.0478120939,0.0545803123,-0.3000869409,1001.0930556745,0.3310203553,0.0477996303,0.9997393210,0.0010916351
12.5615543226,0.0204356962,-0.0471716132,0.0393780437,-0.3018155872,1001.0930556745,0.3334178589,0.0471617637,0.9997911984,0.0009639177
12.6120593731,0.0180669127,-0.0466522870,0.0241047801,-0.3028973942,1001.0930556745,0.3357862029,0.0466446732,0.9998367978,0.0008428169
12.6355987696,0.0169711631,-0.0464512516,0.0169711631,-0.3031792368,1001.0930556745,0.3368817843,0.0464445623,0.9998559933,0.0007882939
